534	59
535	60
536	64
537	64
538	55
539	65
540	65
541	61
542	58
543	58
544	67
545	68
546	66
547	76
548	61
549	60
550	54
551	67
552	52
553	64
554	48
555	64
556	60
557	63
558	62
559	68
560	72
561	53
562	65
563	62
564	67
565	59
566	54
567	63
568	56
569	67
570	47
571	52
572	57
573	63
574	57
575	46
576	50
577	44
578	50
579	43
580	41
581	47
582	45
583	41
584	34
585	44
586	49
587	45
588	42
589	30
590	47
591	49
592	44
593	54
594	44
595	39
596	43
597	44
598	60
599	52
600	42
601	37
602	46
603	43
604	35
605	35
606	42
607	48
608	38
609	42
610	35
611	49
612	32
613	42
614	31
615	38
616	32
617	38
618	41
619	30
620	29
621	37
622	35
623	46
624	37
625	46
626	28
627	43
628	32
629	36
630	36
631	49
632	36
633	38
634	43
635	34
636	29
637	40
638	47
639	40
640	47
641	37
642	50
643	43
644	36
645	42
646	39
647	33
648	40
649	38
650	27
651	38
652	47
653	49
654	61
655	55
656	56
657	62
658	50
659	59
660	49
661	47
662	56
663	65
664	59
665	46
666	59
667	67
668	73
669	66
670	64
671	85
672	62
673	66
674	80
675	82
676	84
677	78
678	73
679	83
680	92
681	95
682	95
683	103
684	103
685	113
686	113
687	108
688	128
689	103
690	110
691	140
692	123
693	132
694	140
695	138
696	125
697	164
698	143
699	131
700	119
701	126
702	137
703	128
704	134
705	141
706	115
707	138
708	122
709	110
710	111
711	84
712	99
713	91
714	93
715	83
716	87
717	86
718	70
719	85
720	83
721	77
722	52
723	68
724	41
725	41
726	48
727	54
728	43
729	36
730	37
731	32
732	39
733	30
734	26
735	35
736	26
737	24
738	23
739	25
740	22
741	16
742	26
743	22
744	26
745	29
746	19
747	34
748	19
749	24
750	25
751	28
752	29
753	31
754	31
755	30
756	33
757	27
758	38
759	44
760	43
761	38
762	48
763	69
764	56
765	44
766	60
767	43
768	50
769	74
770	51
771	64
772	67
773	81
774	88
775	79
776	79
777	85
778	81
779	97
780	95
781	97
782	85
783	81
784	88
785	120
786	100
787	92
788	105
789	95
790	106
791	107
792	82
793	100
794	102
795	95
796	120
797	116
798	99
799	88
800	100
801	87
802	84
803	76
804	81
805	94
806	83
807	60
808	62
809	69
810	61
811	64
812	58
813	44
814	41
815	55
816	45
817	48
818	32
819	43
820	38
821	43
822	26
823	31
824	30
825	25
826	20
827	18
828	22
829	15
830	11
831	14
832	10
833	6
834	15
835	9
836	10
837	13
838	10
839	9
840	8
841	7
842	6
843	2
844	5
845	7
846	5
847	8
848	11
849	11
850	5
851	7
852	3
853	2
854	0
855	5
856	1
857	7
858	2
859	4
860	5
861	5
862	2
863	8
864	3
865	3
866	7
867	6
868	2
869	5
870	4
871	3
872	3
873	7
874	1
875	6
876	4
877	4
878	4
879	6
880	3
881	1
882	4
883	4
884	4
885	4
886	1
887	2
888	4
889	2
890	6
891	2
892	2
893	1
894	4
895	2
896	0
897	1
898	1
899	2
900	1
901	2
902	4
903	1
904	0
905	3
906	3
907	2
908	2
909	1
910	3
911	2
912	0
913	4
914	3
915	2
916	4
917	2
918	2
919	1
920	3
921	3
922	4
923	2
924	2
925	1
926	2
927	3
928	1
929	3
930	2
931	2
932	3
933	1
934	1
935	2
936	3
937	3
938	3
939	5
940	2
941	2
942	3
943	4
944	0
945	2
946	6
947	1
948	0
949	0
950	0
951	2
952	2
953	3
954	2
955	3
956	1
957	0
958	5
959	1
960	2
961	0
962	4
963	3
964	4
965	1
966	1
967	3
968	3
969	5
970	4
971	6
972	4
973	1
974	1
975	2
976	1
977	2
978	2
979	3
980	0
981	1
982	1
983	1
984	1
985	1
986	2
987	4
988	1
989	3
990	3
991	2
992	2
993	0
994	3
995	2
996	2
997	2
998	1
999	2
1000	3
1001	0
1002	0
1003	0
1004	2
1005	0
1006	1
1007	1
1008	1
1009	2
1010	1
1011	1
1012	2
1013	2
1014	2
1015	0
1016	2
1017	1
1018	2
1019	3
1020	0
1021	0
1022	0
1023	0
