534	25
535	21
536	31
537	25
538	25
539	24
540	26
541	21
542	13
543	21
544	14
545	30
546	20
547	28
548	30
549	21
550	15
551	22
552	20
553	24
554	25
555	25
556	18
557	19
558	27
559	25
560	22
561	22
562	30
563	20
564	23
565	14
566	25
567	27
568	20
569	25
570	23
571	32
572	20
573	33
574	21
575	11
576	30
577	18
578	19
579	17
580	9
581	21
582	27
583	18
584	24
585	21
586	17
587	14
588	19
589	12
590	22
591	17
592	17
593	14
594	15
595	18
596	12
597	25
598	9
599	20
600	14
601	11
602	24
603	18
604	10
605	13
606	10
607	15
608	21
609	18
610	15
611	13
612	21
613	11
614	13
615	14
616	23
617	13
618	21
619	17
620	14
621	16
622	13
623	15
624	20
625	23
626	11
627	21
628	17
629	12
630	24
631	17
632	20
633	28
634	18
635	24
636	16
637	26
638	19
639	14
640	18
641	17
642	16
643	26
644	10
645	24
646	22
647	18
648	25
649	19
650	19
651	26
652	23
653	19
654	25
655	31
656	29
657	33
658	27
659	30
660	22
661	26
662	15
663	25
664	30
665	29
666	22
667	34
668	31
669	28
670	25
671	27
672	24
673	32
674	24
675	27
676	31
677	31
678	25
679	26
680	26
681	16
682	25
683	24
684	23
685	34
686	22
687	18
688	17
689	15
690	37
691	28
692	26
693	16
694	18
695	21
696	16
697	17
698	13
699	17
700	17
701	14
702	17
703	13
704	12
705	17
706	6
707	19
708	13
709	9
710	18
711	14
712	10
713	18
714	9
715	14
716	13
717	17
718	10
719	15
720	11
721	16
722	16
723	18
724	13
725	9
726	13
727	16
728	14
729	17
730	12
731	10
732	19
733	14
734	16
735	17
736	15
737	7
738	21
739	22
740	11
741	12
742	12
743	11
744	14
745	13
746	8
747	12
748	16
749	11
750	17
751	9
752	19
753	17
754	21
755	21
756	11
757	19
758	12
759	11
760	15
761	14
762	10
763	10
764	17
765	10
766	12
767	10
768	10
769	13
770	12
771	6
772	7
773	6
774	7
775	7
776	13
777	5
778	15
779	19
780	11
781	11
782	9
783	10
784	9
785	9
786	13
787	14
788	7
789	13
790	21
791	14
792	13
793	7
794	9
795	10
796	8
797	14
798	9
799	9
800	7
801	9
802	11
803	19
804	12
805	10
806	9
807	16
808	12
809	9
810	14
811	15
812	10
813	15
814	11
815	14
816	10
817	20
818	11
819	18
820	13
821	22
822	14
823	16
824	16
825	20
826	13
827	20
828	8
829	22
830	14
831	17
832	7
833	17
834	10
835	23
836	15
837	18
838	18
839	21
840	16
841	15
842	12
843	18
844	17
845	14
846	17
847	21
848	13
849	14
850	16
851	14
852	13
853	19
854	10
855	15
856	12
857	19
858	22
859	16
860	13
861	16
862	18
863	14
864	11
865	11
866	14
867	17
868	14
869	14
870	19
871	11
872	14
873	15
874	12
875	16
876	13
877	12
878	17
879	17
880	11
881	7
882	11
883	14
884	11
885	12
886	14
887	16
888	13
889	7
890	3
891	11
892	9
893	11
894	9
895	9
896	14
897	8
898	7
899	7
900	7
901	7
902	4
903	7
904	7
905	7
906	4
907	7
908	5
909	5
910	7
911	12
912	4
913	6
914	7
915	3
916	6
917	7
918	6
919	9
920	7
921	4
922	7
923	4
924	7
925	10
926	9
927	7
928	2
929	1
930	5
931	6
932	4
933	2
934	6
935	10
936	5
937	5
938	5
939	2
940	12
941	5
942	5
943	7
944	8
945	5
946	8
947	5
948	3
949	8
950	4
951	7
952	2
953	4
954	2
955	5
956	8
957	2
958	4
959	2
960	2
961	6
962	3
963	7
964	8
965	4
966	6
967	1
968	5
969	2
970	7
971	4
972	4
973	4
974	2
975	5
976	11
977	4
978	2
979	5
980	9
981	9
982	6
983	3
984	7
985	4
986	10
987	6
988	4
989	0
990	2
991	9
992	7
993	5
994	2
995	6
996	1
997	5
998	8
999	7
1000	4
1001	7
1002	9
1003	4
1004	8
1005	11
1006	11
1007	5
1008	7
1009	7
1010	6
1011	11
1012	7
1013	8
1014	8
1015	6
1016	6
1017	7
1018	11
1019	13
1020	0
1021	0
1022	0
1023	0
